sqlite> select * from domain where sourceid=2 and id<2648365;
Id;Name;Level;sourceid;CategoryName;CatId;Cat2Id;Cat3Id;Invariance;Pcountry
2646648;1zoom.me;2;2;Sports;44;;;5;
2646649;thefitindian.com;2;2;Health;34;;;5;
2646650;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646651;menshealth.de;2;2;News;21;;;5;
2646652;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646653;sportnahrung-engel.de;2;2;Shopping;26;;;5;
2646654;muscularstrength.com;2;2;Sports;44;;;5;
2646655;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646656;indianexpress.com;2;2;News;21;;;5;
2646657;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646658;fanpop.com;2;2;Computer;13;;;5;
2646659;sportlerfrage.net;2;2;Computer;13;;;5;
2646660;androidguys.com;2;2;Computer;13;;;5;
2646661;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646662;drip.co;2;2;Ads;11;;;5;
2646663;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646664;cyberlink.com;2;2;Shopping;26;;;5;
2646665;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646666;fybak.com;2;2;Sports;44;;;5;
2646667;zalando.nl;2;2;Sports;44;;;5;
2646668;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646669;celebuzz.com;2;2;Adult;1;;;5;
2646670;demandbase.com;2;2;Ads;11;;;5;
2646671;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646672;faceplusplus.com;2;2;Computer;13;;;5;
2646673;m.zalando.at;3;2;Shopping;26;;;5;
2646674;m.zalando.be;3;2;Shopping;26;;;5;
2646675;m.zalando.co.uk;4;2;Sports;44;;;5;
2646676;theelitephysique.com;2;2;Sports;44;;;5;
2646677;zalando.at;2;2;Shopping;26;;;5;
2646678;zalando.co.uk;3;2;Sports;44;;;5;
2646679;zalando.de;2;2;Shopping;26;;;5;
2646680;zalando.dk;2;2;Shopping;26;;;5;
2646681;zalando.se;2;2;News;21;;;5;
2646682;pichost.me;2;2;Adult;1;;;5;
2646683;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646684;bulletproof.com;2;2;Computer;13;;;5;
2646685;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646686;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646687;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646688;mthfr.net;2;2;Computer;13;;;5;
2646689;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646690;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646691;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646692;cdn-mf1.heartyhosting.com;3;2;Sports;44;;;5;
2646693;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646694;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646695;buyerzon.de;2;2;Shopping;26;;;5;
2646696;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646697;testbeste.ch;2;2;News;21;;;5;
2646698;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646699;lifeline.de;2;2;Health;34;;;5;
2646700;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646701;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646702;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646703;mondovino.ch;2;2;Shopping;26;;;5;
2646704;beowein.de;2;2;Shopping;26;;;5;
2646705;wetteronline.de;2;2;Weather;31;;;5;
2646706;discovertuscany.com;2;2;Travel;29;;;5;
2646707;ps-wein.de;2;2;Shopping;26;;;5;
2646708;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646709;touring-italy.net;2;2;Travel;29;;;5;
2646710;sociomantic.com;2;2;Computer;13;;;5;
2646711;labelfinder.glamour.de;3;2;News;21;;;5;
2646712;dyndns.org;2;2;Computer;13;;;5;
2646713;justfab.com;2;2;Shopping;26;;;5;
2646714;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646715;sekindo.com;2;2;Computer;13;;;5;
2646716;glamour.de;2;2;News;21;;;5;
2646717;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646718;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646719;harpersbazaar.com;2;2;Shopping;26;;;5;
2646720;ligalive.net;2;2;Computer;13;;;5;
2646721;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646722;pubmed.gov;2;2;Health;34;;;5;
2646723;hunkemoller.de;2;2;Shopping;26;;;5;
2646724;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646725;glamour.com;2;2;News;21;;;5;
2646726;buehrmann-weine.de;2;2;Shopping;26;;;5;
2646727;gq.de;2;2;Computer;13;;;5;
2646728;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646729;expli.de;2;2;News;21;;;5;
2646730;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646731;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646732;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646733;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646734;vogue.de;2;2;News;21;;;5;
2646735;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646736;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646737;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646738;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646739;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646740;apester.com;2;2;News;21;;;5;
2646741;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646742;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646743;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646744;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646745;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646746;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646747;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646748;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646749;promiflash.de;2;2;News;21;;;5;
2646750;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646751;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646752;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646753;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646754;glamour.mx;2;2;Adult;1;;;5;
2646755;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646756;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646757;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646758;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646759;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646760;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646761;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646762;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646763;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646764;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646765;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646766;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646767;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646768;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646769;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646770;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646771;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646772;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646773;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646774;directlyfitness.com;2;2;Computer;13;;;5;
2646775;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646776;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646777;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646778;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646779;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646780;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646781;zeit.de;2;2;News;21;;;5;
2646782;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646783;static5.uk.businessinsider.com;4;2;Computer;13;;;5;
2646784;wired.de;2;2;Computer;13;;;5;
2646785;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646786;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646787;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646788;tagesanzeiger.ch;2;2;News;21;;;5;
2646789;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646790;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646791;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646792;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646793;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646794;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646795;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646796;youtube.com;2;2;Video;30;;;5;
2646797;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646798;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646799;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646800;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646801;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646802;magazin.wein.com;3;2;News;21;;;5;
2646803;static5.uk.businessinsider.com;4;2;News;21;;;5;
2646804;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646805;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646806;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646807;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646808;static5.uk.businessinsider.com;4;2;News;21;;;5;
2646809;api.picsart.com.cdn.cloudflare.net;6;2;Computer;13;;;5;
2646810;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646811;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646812;favim.com;2;2;News;21;;;5;
2646813;kochbar.de;2;2;Sports;44;;;5;
2646814;3ncb884ou5e49t9eb3fpeur1.wpengine.netdna-cdn.com;4;2;News;21;;;5;
2646815;wicoworld.com;2;2;Sports;44;;;5;
2646816;20minuti.ch;2;2;News;21;;;5;
2646817;annabelle.ch;2;2;News;21;;;5;
2646818;berneroberlaender.ch;2;2;News;21;;;5;
2646819;bilan.ch;2;2;News;21;;;5;
2646820;bookatiger.com;2;2;News;21;;;5;
2646821;car4you.ch;2;2;Sports;44;;;5;
2646822;femina.ch;2;2;News;21;;;5;
2646823;fuw.ch;2;2;News;21;;;5;
2646824;immostreet.ch;2;2;Business;7;;;5;
2646825;langenthalertagblatt.ch;2;2;News;21;;;5;
2646826;lessentiel.lu;2;2;Sports;44;;;5;
2646827;letemps.ch;2;2;News;21;;;5;
2646828;moneypark.ch;2;2;Finance;46;;;5;
2646829;tio.ch;2;2;News;21;;;5;
2646830;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646831;justanswer.com;2;2;Sports;44;;;5;
2646832;anythingtostopthepain.com;2;2;Health;34;;;5;
2646833;harleystreetpsychology.com;2;2;Health;34;;;5;
2646834;malibuvista.com;2;2;Health;34;;;5;
2646835;mental-health-matters.com;2;2;Health;34;;;5;
2646836;psychforums.com;2;2;Health;34;;;5;
2646837;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646838;sheylara.com;2;2;Health;34;;;5;
2646839;sovhealth.com;2;2;Health;34;;;5;
2646840;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646841;zalando.be;2;2;Sports;44;;;5;
2646842;zalando.it;2;2;Sports;44;;;5;
2646843;fullmp4.net;2;2;Adult;1;;;5;
2646844;mp4wap.net;2;2;Adult;1;;;5;
2646845;shareaholic.com;2;2;Computer;13;;;5;
2646846;treato.com;2;2;Health;34;;;5;
2646847;drugtalk.com;2;2;Health;34;;;5;
2646848;static-img-a.hgcdn.net;3;2;Health;34;;;5;
2646849;epharmapedia.com;2;2;Health;34;;;5;
2646850;pvmhmr.org;2;2;Health;34;;;5;
2646851;cashkurs.com;2;2;News;21;;;5;
2646852;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646853;godmode-trader.de;2;2;News;21;;;5;
2646854;brickyardpeds.com;2;2;Health;34;;;5;
2646855;call-for-addiction-treatment.com;2;2;Health;34;;;5;
2646856;cerebromente.org.br;3;2;Adult;1;;;5;
2646857;drugs-inn.com;2;2;Health;34;;;5;
2646858;medibiztv.com;2;2;Health;34;;;5;
2646859;medicalassessmentonline.com;2;2;Health;34;;;5;
2646860;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646861;xtante.net;2;2;Adult;1;;;5;
2646862;epainassist.com;2;2;Health;34;;;5;
2646863;healthdisorderslist.com;2;2;Health;34;;;5;
2646864;marylandrecovery.com;2;2;Health;34;;;5;
2646865;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646866;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646867;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646868;i1.rgstatic.net;3;2;Computer;13;;;5;
2646869;mp4music.net;2;2;Adult;1;;;5;
2646870;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646871;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646872;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646873;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646874;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646875;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646876;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646877;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646878;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646879;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646880;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646881;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646882;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646883;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646884;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646885;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646886;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646887;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646888;karrierebibel.de;2;2;Education;45;;;5;
2646889;karriere.de;2;2;Education;45;;;5;
2646890;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646891;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646892;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646893;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646894;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646895;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646896;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646897;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646898;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646899;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646900;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646901;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646902;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646903;surfeasy.com;2;2;Computer;13;;;5;
2646904;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646905;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646906;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646907;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646908;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646909;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646910;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646911;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646912;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646913;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646914;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646915;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646916;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646917;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646918;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646919;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646920;screenrant.com;2;2;Violence;10;;;5;
2646921;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646922;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646923;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646924;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646925;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646926;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646927;tilllate.com;2;2;Adult;1;;;5;
2646928;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646929;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646930;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646931;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646932;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646933;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646934;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646935;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646936;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646937;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646938;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646939;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646940;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646941;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646942;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646943;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646944;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646945;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646946;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646947;com-fungames-colorfy.topaz-analytics.com;3;2;Gambling;38;;;5;
2646948;private-colorfy-api.fungames-forfree.com;3;2;Gambling;38;;;5;
2646949;s3.fungames-forfree.com;3;2;Gambling;38;;;5;
2646950;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646951;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646952;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646953;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646954;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646955;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646956;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646957;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646958;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646959;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646960;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646961;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646962;applift.com;2;2;Ads;11;;;5;
2646963;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646964;static.persona.ly;3;2;Computer;13;;;5;
2646965;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646966;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646967;moblin.com;2;2;Computer;13;;;5;
2646968;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646969;9game.com;2;2;Sports;44;;;5;
2646970;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646971;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646972;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646973;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646974;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646975;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646976;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646977;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646978;persona.ly;2;2;Computer;13;;;5;
2646979;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646980;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646981;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646982;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646983;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646984;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646985;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646986;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646987;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646988;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646989;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646990;sites.hosting-ch.ch;3;2;Computer;13;;;5;
2646991;blog.flickr.net;3;2;Computer;13;;;5;
2646992;yahoo.uservoice.com;3;2;Sports;44;;;5;
2646993;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646994;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646995;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646996;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2646997;green.ch;2;2;Computer;13;;;5;
2646998;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2646999;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647000;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647001;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647002;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647003;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647004;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647005;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647006;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647007;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647008;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647009;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647010;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647011;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647012;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647013;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647014;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647015;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
2647016;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647017;borderlinepd.wpengine.netdna-cdn.com;4;2;Health;34;;;5;
2647018;cdn.colorfy.fungames-forfree.com;4;2;Gambling;38;;;5;
